"","location"
"5106","UNDP , BEGUM ROKEYA SHARANI , WEST KAFRUL , PURBA KAZIPARA"
"5107","SHYAMOLI NR TRAVELS TECHNICAL MOR COUNTER M GOIDARTEK , DARUSSALAM , MIRPUR"
"5108","HAPPY VACATION,DOHS MIRPUR"
"5109","OCEAN LOUNGE,SECTOR 12,UTTARA"
"5110","SHEIK SHAHIDUL ISLAM , 91, ROAD 4 , SECTION 12"
"5111","H 613,RD 11,ADABOR"
"5112","TRUST BANK LTD , BARIDHARA DOHS , RD 13 , KALACHANDPUR"
"5113","RD 13 , SECTOR 13, UTTARA"
"5114","NATIONAL EYE HOSPITAL , MIRPUR  ROAD SHER E BANGLA NAGAR"
"5115","34/7,VENUS MILI GARDEN VIEW RD,KALLYANPUR,DHAKA 1216"
"5116","ABC APARAJITA , ROAD 07, BLOCK H , BANANI"
"5117","BLOOM EDU-CARE CONSULTING FIRM, MIRPUR DOHS"
"5118","AZAD PRODUCTS , H22, BAITUL MOKARRAM RD , PURANA PALTAN"
"5119","ANJUMAN MUFIDUL ISLAM RD,NAYA PALTAN"
"5120","CIVIC INN UTTARA , SECTOR 11"
"5121","RAJUK UTTARA APARTMENT PROJECT ( RUAP ) ,  SECTOR 18"
"5122","HAJICAMP , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , DHAKA KURMITOLA"
"5123","SHAINIK CLUB BUS STOP,BLOCK F,BANANI"
"5124","BIBHABORI,SHAHID SARANI,DHAKA CANTONMENT"
"5125","RAFIQ VILLA , H 75 , RD 5 , AMERUL BADDA"
"5126","CHARUTA PLUS ARCHITECTURE & INTERIOR LTD,BLOCK J,BANANI"
"5127","MEAT N CHEEZ , RUPNAGAR R/A , MIRPUR 2"
"5128","COLONY BUILDING 126 , BJRI COLONY ROAD , DHANMONDI"
"5129","MIDDLE BADDA FOOT OVER BRIDGE"
"5130","DHANMONMDI 32 BUS STOP"
"5131","FANTASY KINGDOM,GOVERNMENT ROAD,ASHULIA,NOBINAGAR"
"5132","EASTERN POINT , H 8 9 , SHANTINAGAR RD , SHANTINAGAR"
"5133","BULUS CENTRE,ROAD 34,GULSHAN 1,GULSHAN"
"5134","CHUNKUTIA BUS STOP SHUVADDA HIGH SCHOOL RD AGA NAWAB DEORY"
"5135","1/x , road no 9 , bashundhara r/a"
"5136","JANNATUL JUICE & FAST FOOD , HOUSE BUILDING MOR ( MAIN ROAD ) , UTTARA"
"5137","HOUSE 296,ROAD 1,BLOCK F,BASUNDHARA R/A"
"5138","EAST WEST UNIVRSITY , A/2, JAHURUL ISLAM AVENUE , GULSHAN"
"5139","SIRAJ MARKET , FULBARI , UTTARA"
"5140","SOUKOT ELECTRONICS , GHORASHAL HIGHWAY , MIRASPARA , MOINARTEK"
"5141","RUNNER H 227 MALIBAGH COLLEGE RD MALIBAGH SHAHI MOSHJID MALIBAGH"
"5142","PRIME ASPIRE , GULSHAN 1, GULSHAN"
"5143","LAB AID HOSPITAL,RD 4,DHANMONDI"
"5144","TSC PAYRA CHATTAR FOOD STALL , DHAKA UNIVERSITY , SHAHBAGH"
"5145","PACIFIC MOTORS LTD,INDUSTRIAL AREA,TEJGAON"
"5146","MAGICIANS STREET,DHANMONDI R/A"
"5147","MUSLIMS BAZAR COSMETICS , BLOCK D, MIRPUR 6"
"5148","TECHNONEST IT , SECTOR 5 , UTTARA"
"5149","H 21 , RD 3 , BLOCK D , BANASHREE"
"5150","NIKUNJO 2,ROAD 12,KITS LIMITED"
"5151","Gorgeous furniture, notun bazar. Vatara"
"5152","HOUSE NO. 230/3,  MOHAKASH ROAD , EAST DOGAIR , DEMRA"
"5153","NEXUS GROUP,DHAKA CITY BYPASS,1702"
"5154","RD 6,BLOCK I,BASHUNDHARA R/A"
"5155","M/S MUNSI ENTERPRISE , K 41 , PURBACHAL EXPRESS HIGHWAY , KURIL"
"5156","MUKTI HOUSING,PASCHIM AGARGAON"
"5157","ALAUDDIN TEA STALL,GAREEB E NEWAZ AVENUE,SECTOR 11,UTTARA"
"5158","house38, road 2, block e, sector 1, aftabnagar"
"5159","ROAD 18, PALLABI 2ND PHASE ( EASTERN HOUSING ) , MIRPUR"
"5160","MATIKATA BAZAR , MATIKATA BAZAR RD , MATIKATA"
"5161","PROBLEM SOLUTION , BLOCK E,  BANASREE"
"5162","TAISHA'S PALACE , HERITAGE SKY VIEW , 15/11, RD 1, KALLYANPUR , DHAKA"
"5163","PLAN B RESTRO & BAR , BLOCK F , BANANI"
"5164","ABDUL HAMID TEA STATE , ESKATON GARDEN ROAD , RAMNA"
"5165","CITY BANK LTD , GULSHAN AVE , GULSHAN 1"
"5166","NORTH END COFFEE ROASTERS AIS/D ROAD 3 , BARIDHARA , GULSHAN"
"5167","H 38 , MASJID ST , NAYA PALTAN"
"5168","BANK ASIA,SAT MASJID RD,JIGATALA"
"5169","KISHOLOY GIRLS SCHOOL , TAJMAHAL RD , MOHAMMMADPUR"
"5170","JAPAN GARDEN CITY,RING RD,MOHAMMADPUR"
"5171","LIRA GROUP , GULSHAN 2"
"5172","KHOYAB , 10 , ROAD 18 , NIKUNJA 2"
"5173","MERAJ NAGAR, DHAKA , BANGLADESH"
"5174","DHAKA INTERNATIOPNAL TRADE FAIR ( BANIJJO MELA ) SECTOR 4, PURBACHAL"
"5175","T69, SECTOR 9 , UTTARA"
"5176","PAKA MASJID , 60 FEET RD , PIRERBAG"
"5177","MEDINOVA MEDICAL SERVICES, RD 5A, DHANMONDI"
"5178","KONDA BAZAR , KONDA BAZAR ROAD"
"5179","M/S : SUMON TRADING CORPORATION , KADAMTALA , BASHABO"
"5180","SHOHAGH PARIBAHAN (PVT) . LTD , MALIBAGH HEAD OFFICE , MALIBAGH RAIL GATE ,"
"5181","SUMMER,276,SARAK 3,BASUNDHARA R/A"
"5182","RD 5A,BLOCK C,BASHUNDHARA R/A"
"5183","DHANMONDI 32 BRIDGE , DHAnmondi"
"5184","CRUSH FIT , KAFRUL , MIRPUR"
"5185","RED CRESCENT BORAK TOWER,ESKATON GARDEN ROAD,RAMNA"
"5186","NHA TOWER,BLOCK,ROAD 16 17,LALMATIA 1207"
"5187","LAKE CITY CONCORD  SHOPPING COMPLEX , LAKE CITY RD"
"5188","samarai convention center , h 23/g/7, panthapath"
"5189","PORSHI GENERAL STORE AND STATIONARY , 7 , ROAD 3 , SECTION 2"
"5190","BREAD AND BEYOND,ROAD 23,DAKKHIN BADDA,GULSHAN"
"5191","BRAC BANK LTD , MIRPUR ROAD , DHANMONDI R/A , SHYAMOLI"
"5192","SQUARE HOSPITALS LTD,PANTHPATH RD,KALABAGAN"
"5193","BONOLOTA , ARMY STADIUM , BANANI"
"5194","MAYER DOA RESTAURANT , H 33, RD 5 , SECTOR 11, UTTARA"
"5195","HAPPY HEIGHTS , 381, D BLOCK 9 NO ROAD , BLOCK D , BASHUNDHARA"
"5196","19 , ROAD 4 , KURMITOLA , SECTOR 3"
"5197","SHOPNIL SUPPER SHOP , BORKOT SHORONI RD , 1702"
"5198","29 ROAD 2, SECTION 1"
"5199","LIRA GROUP OF INDUSTRIES,ROAD 53,GULSHAN 2,GULSHAN"
"5200","HELICON GARDEN , H 19/1 , 43150 , ZAHIR RAIHAN SHARANI RD , DHAKA MEDICAL COLLEGE , RAMNA"
"5201","RAYERBAZAR GODIGHOR , SHER E BANGLA ROAD , RAYER BAZAR , MOAHMMADPUR"
"5202","ROAD 4 , BLOCK C , BANANI"
"5203","GULSHAN CENTRAL BUS TERMINAL MASJID , KAPTAN BAZAR RD , GULSHAN"
"5204","SHOPHOODS,VATARA RD,NATUN BAZAR"
"5205","ZONASH,SECTOR 11,UTTARA"
"5206","SETARA CONVENTION HALL,H 1/11,BEGUM ROKEYA SARANI,BLOCK B,MIRPUR 12"
"5207","GUSTO BIRTRO & COFFEE HOUSE , SECTOR 1 , UTTARA"
"5208","HAZRAT SHAHJALAL INTERNATIONAL AIRPORT  , NEW AIRPORT ROAD , KURMITOLA , SECTOR 2"
"5209","ECB CHOTTOR,MATIKATA"
"5210","NARAYANGANJ,CHASARA,NARAYANGANJ SADAR,DHAKA"
"5211","TANGAIL TYRE & BATTERY,SECTOR 9,UTTARA"
"5212","NUR A MADINA , CHAD  UDDAN HOUSING , MOHAMMADPUR"
"5213","CLASSIC SWEETS , GULSHAN SHOPPING CENTER , GULSHAN -1"
"5214","RAHIMA LADIES TAILORS , 114 , MOSTOFA ROAD , TEJGAON"
"5215","ATI BAZAR , ATI BAZAR KALATIA RD , MODHU  CITY"
"5216","SENAKUNJA,SHAHID SARANI,DHAKA CANTONMENT"
"5217","X PRESS TECHNOLOGY  LTD , OUTER CIRCULAR RD , KAMLAAPUR"
"5218","INTER AMERICAN UNIVERSITY,SECTOR 3,UTTARA"
"5219","KALAM TEA STORE , MIDDLE AJAMPUR , UTTARA"
"5220","DOLIPARA  JAME MASJID , DOLIPARA , UTTARA"
"5221","INDEPENDENT UNIVERSITY BANGLADESH ( IUB) BASHUNDHARA R/A"
"5222","BIKROMPUR PHARMACY 161 , ADHUNIK HOSPITAL ROAD, SECTION 12"
"5223","vasantek market , bazar rd , vashantek"
"5224","HOUSE 28,ROAD 8,SECTOR 12,UTTARA"
"5225","198 , ROAD 11 , SECTION 12"
"5226","NILA VILLA,H A 13,RD 2,MOHANAGAR HOUSING PROJECT,RAMPURA"
"5227","SUVASTU NAJAR VALLEY SHOPPING ,ALL,SHAHJADPUR"
"5228","FM METHOD HEAD OFFICE , FARMGATE , TEJGAON"
"5229","RAHMAN NEER,11,ROAD 109,GULSHAN 2,GULSHAN"
"5230","SQUARE ENGINEERING & REFRIGERATION , H 56/D/1 , PANTHAPATH"
"5231","MONOWARA HOSPITAL PRIVATE LTD,H 54,VIQARUNNISA RD,SIDDHESWARI"
"5232","GULNAKSHA HALL  1, PURBACHAL EXPRESS HIGHWAY , KURIL"
"5233","260, ROAD NO 3, BASHUNDHARA R/A"
"5234","ABUL/SABUJ BIKE SERVICE AND PARTS SHOP , SECTOR 2 , UTTARA"
"5235","INKSTARS TATTOO STUDIO , BLOCK D , BASHUNDHARA R/A"
"5236","MOUMITA , KADAMTALA , BASHABO"
"5237","H 19 , RD 5 , BLOCK C , BANASHREE"
"5238","WAASEY,HOUSE 36,ROAD 12,BLOCK E,BANANI"
"5239","OVERSEAS LTD,RI 11733,SEGUNBAGICHA"
"5240","INTERNATIONAL MARINE SERVICE , FARMGATE , TEJGAON"
"5241","SOMOY TV , BIR UTTAM CR DATTA RD , KATHALBAGAN"
"5242","HOUSE 478, ROAD 15, BLOCK G , BASHUDNHARA R/A"
"5243","PLOT 179 , ALHAZ ABDUS SOBHAN RD , BLOCK B , BASUNDHARA R/A"
"5244","PRINTSHEBA.COM, SECTOR 4 , UTTARA"
"5245","5/2, SATMASJID ROAD , MOHAMMADPUR"
"5246","MONSURABAD HOUSING,LATIF REAL ESTATE LTD,ADABAR,MOHAMMADPUR"
"5247","DOHS BARIDHARA MOSQUE , DOHS ROAD , NIKUNJA 1 , BARIDHARA"
"5248","SHAHEEN LAKE PARK BAF KURMITOLA , DHAKA CANTONMENT"
"5249","H 119/2, KAZI OFFICE LN, SIDDHESWARI"
"5250","LADIES PARK , SECTOR 13 , UTTARA , DHAKA ,S ECTOR 13"
"5251","LAILA & SAGARS,HOME,BLOCK C, BASUNDHARA R/A"
"5252","CHARUTA PRIBATE LTYD,H 65,RD 27,BANANI"
"5253","LENORE,HOUSE 297,ROAD NO 12,BLOCK C, BASUNDHARA R/A"
"5254","GULSHAN 2 CIRCLE"
"5255","HABIB COMPLEX , 23 , ROAD 2 , SECTION 12"
"5256","SUNDORA BEAUTY DELVISTA , BLOCK E , BANANI"
"5257","MEO , HOUSE 84 , BLOCK B , ROAD 7 , BLOCK B , BASUNDHARA R/A"
"5258","1/E , ROAD 2 , BLOCK C , BASHUNDHARA R/A"
"5259","ML ROOM , DHAKA CMH , SHAHID SARANI , DHAKA CANTONMENT"
"5260","UPPERCRUST BOULANGERIE & PATISSERIE , GULSHAN 2 , GULSHAN"
"5261","H 336, TV RD , EAST RAMPURA"
"5262","SABBIR TEA STORE , BOSILA , MOHAMMADPUR"
"5263","MEDIC HOME,RING ROAD,MOHAMMADPUR"
"5264","JOYNAGAR GOVERNMENT PROJECT , MIRPUR 15"
"5265","M/S SATHI VARITIES STORE,POWER PLANT RD,SUMILPARA,SHIDDHIRGANJ,NARAYANGANJ,1430"
"5266","MUMIN FOODS AND CHAP HOUSE,BLOCK G,BANASREE"
"5267","RAJUK BHABAN, DILKUSHA RD , MOTIJHEEL"
"5268","YAMAHA SHOWROOM,SALES AND SERVICE,SUFIA MOTORS,ACI MOTORS,SAVAR"
"5269","BAY'S LAKEWOOD"
"5270","ICON CLOTHING ZAFRABAD MOHAMMADPUR"
"5271","NANNA BIRYANI HOUSE,GUDARAGHAT,BADDA"
"5272","THE CITY BANK LTD AMEX LOUNGE DOMESTIC TERMINAL HSIA , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT, KURMITOLA"
"5273","ECB CHATTAR BUS STOP,MIRPUR DOHS LINK RD,MATIKATA"
"5274","RD 2,BLOCK B,ARIFABAD R/A,RUPNAGAR,PALLABI"
"5275","SATATA GENERAL STORE , H 438/1, PURBA MONIPURA RD , SENPARA PARBATA, MIRPUR 10"
"5276","BANGLADESH PUBLIC SERVICE COMMISSION , AGARGAON , TALTOLA , SHER E BANGLA RD"
"5277","GAUSUL ALAM AJME MASJID , SECTOR 13 , UTTARA"
"5278","NAVANA CHONDRIKA , BLOCK C , BANANI"
"5279","GADGETZ.COM.BD, BGB HEADQUARTER PILKHANA"
"5280","N H PLASTIC INDUSTRIES RUPNAGAR RESIDENTIAL AREA , MIRPUR"
"5281","IFIC BANK LIMITED,MRIDHA BARI ROAD,SHONIR AKHRA,DONIA"
"5282","MOHAMMADPUR FERTILITY SERVICES & TRAINING CENTER , SHAHJAHAN RD , MOHAMMADPUR"
"5283","BASIC BANK BASHUNDHARA BRANCH,H 13,ALHAZ ABDUS SALAM RD,BLOCK B,BASUNDHARA R/A"
"5284","CHANDRIKA AIRFORCE OFFICERS QUARTER,DHAKA CANTONMENT"
"5285","DIABARI HOTEL & RESTAURANT, DIA BARI GABTOLI ROAD, GABTOLI"
"5286","NAZRUL CAR AC SERVICING CENTER , EASKATON GARDEN ROAD , RAMNA"
"5287","TRAVEL EAST , ROAD 23 , BLOCK B , BANANI"
"5288","9/1, ROAD NO 7, LALMATIA"
"5289","SOUROV APARTMENT,H 16/A,LARMINI ST,WARI"
"5290","ADVANCED STUDY SOLUTIONS,LAKE CIRCUS ROAD,KALABAGAN"
"5291","RD 10,NIKETON"
"5292","ASHKONA MEDICAL RD , ASHKONA , DAKSHINKHAN"
"5293","BANANI SUB POST OFFICE, KAMAL ATATRUK AVE"
"5294","H 586 , WIRELESS RD , SIDDHESWARI"
"5295","SONARANG KABARSTHAN  , SONARANG"
"5296","TIMES PR , NIKETON , GULSHAN 1"
"5297","FREE SCHOOL STREET MOSJID  O MADRASA PUKURPAR, FREE SCHOOL STREET, DHANMONDI"
"5298","BAITUR RAHMAT JAME MASHJID & MADRASA COMPLEX , NOBODOY HOUSING, MOHAMMADPUR"
"5299","darji bari , block d, bashundhara r/a"
"5300","RAJUK UTTARA APARTMENT PROJECT , AVE 3 , SECTOR 18, UTTARA"
"5301","SRIJONI , STATION RD , KAMALAPUR"
"5302","SHAHID BASHAR RD , DHAKA CANTONMENT"
"5303","BIMAN BANGLADESH AIRLINES , DILKUSHA ROAD , MOTIJHEEL , DILKUSHA"
"5304","MADARTEK ABDUL AZIZ HIGH SCHOOL , WEST MADARTEK RD , SABUJBAGH"
"5305","AMIGO ASTERWOOD , 856 , 13 , ADABOR , DHAKA"
"5306","RAFIQ GENERAL STORE & TELECOM, CHADD UDDAN HOUSING, MOHAMMADPUR"
"5307","H KHA 148 , JAMTOLA RD , KURMITOLA"
"5308","BASHUDNHARA CITY SHOPPING COMPLEX , PANTHAPATH , DHAKA"
"5309","AL ARAFA TOWE,H 63,BAITUL MOKARRAM RD,PURANA PALTAN"
"5310","AZIZ SUPER MARKET , ELEPHANT RD , SHAHBAG"
"5311","IRIN MITHILA STORE , RAYER BAZAR MOHAMMADPUR"
"5312","BITHIKA BUILDING,BWDB(WAPDA),COLONY,BANANI 11,BLOCK H"
"5313","NUTRITIONIST SHAMSON NAHAR SMRITY , SECTOR 7 , UTTARA"
"5314","PARAGON , MOMO, ROAD 16 , DHANMONDI"
"5315","H 23/C, RD 2, BLOCK D , BASHUNDHARAR/A"
"5316","R N HOMIO HEALTH CARE,3/6,60 FEET,MUKTI HOUSING,DOKKHIN PAIKPARA,DOKKHIN MONIPUR"
"5317","NEELANJANA, 126,ROAD NO 4,BLOCK A,BASUNDHARA R/A"
"5318","PAROROMA,H 99/D,VIQARUNNISA RD,SHIDDESWARI"
"5319","3/1, 3/2, BIJOYNAGAR , DHAKA , 1000"
"5320","H 16 , RD 11 , SOUTH BANASHREE PROJECT"
"5321","PERSONA UTTARA , SECTOR 6"
"5322","ASSURANCE GOOL MEHER , REISDENTIAL AREA , DHANMONDI"
"5323","PLOT 281 281/B,SAYEM SOBHAN ANVIR ROAD,BLOCK C,BASUNDHARA R/A"
"5324","P& T 338/11/KV SUBSTATION , DPDC SANTINAGAR , KAKRAIL"
"5325","NATIONAL HEART FOUNDATION  HOSPITAL & RESEARCH INSTITUTE , MIRPUR 2 MAIN RD"
"5326","RD 15  A , BLOCK  F , BASUNDHARA R/A"
"5327","H G 8 , SHAHJAHANPUR RD , FAKIRAPOOL"
"5328","RAMPURA CANAL"
"5329","TAHMID PHARMA,SECTOR 12,UTTARA"
"5330","SOHRAWARDI UDDAN LAKE , RAMNA FOOTOVERBRIDGE , WIRELESS , PALTAN"
"5331","IMPULSE HOSPITAL, SHAHID TAZUDDIN AHMED AVE, TEJGAON IDUSTRIAL  AREA"
"5332","RD 14C , SECTOR 4 , UTTARA"
"5333","SHANTO - MARIAM UNIVERSITY OF CREATIVE TECHNOLOGY , SECTOR 17, UTTARA"
"5334","VERTICAL HORIZPN ENTRANCE , ROAD 5 , DHANMONDI R/A"
"5335","APPAREL EXPORT LTD , DARUS SALAM , KALLYANPUR"
"5336","BAITUL MUKARRAM NATIONAL MOSQUE,BAITUL MOKARRAM  ROAD,FAKIRAPOOL,PALTAN"
"5337","M RAHMAN ELECTRIC,GULSHAN 2,GULSHAN"
"5338","NOBPRATRI-HALL 4,INTERNATIONAL CONVENTION CITY BASHUNDHARA,PURBACHAL 300 FEET ROAD,DHAKA"
"5339","MH SAMORITA MEDICAL COLLEGE GIRLS HOSTEL , TAJMAHAL ROAD , MOHAMMADPUR"
"5340","MAYER DIWA GENERAL STORE,ROAD 10,SECTOR 10,UTTARA"
"5341","FORTUNE TOWER , H 8 , RANKIN ST , WARI"
"5342","10 NORTH ROAD , [ BHOOTER GOLI ] , DHANMONDI"
"5343","AJWAH BAKE AND PASTRY , VATARA , BASHUNDHARA"
"5344","H 245, RD 9/A, WEST DHANMONDI"
"5345","SAILOR , MIRPUR 7"
"5346","SHAHIN'S TEA STALL , SHYAMOLI , MOHAMMADPUR"
"5347","SALEHA RAB TOWER , SECTOR 10 , UTTARA"
"5348","MONEM BUSINESS DISTRICT,BIR UTTAM CR DATTA RD,HATIRPOOL"
"5349","KITCHEN WORLD LTD-UTTARA-11 , SECTOR 11"
"5350","NAMAPARA AGOR ALI HOSPITAL CIRCLE,DISTILLERY RD,GANDARIA"
"5351","H 149/F,WAPDA RD,WEST RAMPURA"
"5352","SCANE MEDIA,ROAD 18,HOUSE 78,BLOCK A,BANANI"
"5353","WATER PUMP , DARUS SALAM RD , TOLARBAG , MIRPUR 1"
"5354","H 75,SHILPI HOTEL GOLI,SHAHIDBAG,MALIBAG"
"5355","NEW AIRPORT ROAD , KURMITOLA , SECTOR 1"
"5356","TASTY TIBET , SECTOE 4 , UTTARA"
"5357","MOUCHAK RD MUKTAJHEEL SHIDDHIRGANJ NARYANGANJ 1361"
"5358","KOI THE GULSHAN , GULSHAN 2 , GULSHAN"
"5359","HOUSE 37,ROAD 2,BLOCK F,SECTOR 2,AFTABNAGAR"
"5360","HOSSAIN  JAHAN VILLA, H 191/B , ACTOR BIBI LN , MALIBAGH RAILGATE BAZAR ,MALIBAGH"
"5361","orchid corner mallika , gulshan 1 gulshan"
"5362","THE GLASS HOUSE , GULSHAN 1, GULSHAN"
"5363","THE PARISIAN , H 23/C , RD 3 , DHANMONDI"
"5364","NANDAN AL-RAWDEAH , BLOCK D ,  BASHUDNHARA R/A"
"5365","CHARCOAL AND CLOUD 11, RD 1 , SECTOR 1 , UTTARA"
"5366","MOJUMDAR PHARMACY H 9 AVE 2 MIRPUR 11"
"5367","ISLAMI BANK BANGLADESH LIMITED , NOBODOY BAZAR ROAD , NOBODOY HOUSING , MOHAMMADPUR"
"5368","ICCB - EXPO ZONE , PURBACHAL LINK ROAD , DHAKA"
"5369","H 86 , RD 5 , MOHAMMADIA HOUSING SOCIETY , MOHAMMADPUR , DHAKA"
"5370","DEWANPARA , DAKSHINKHAN"
"5371","JAHANGIRNAGAR UNIVERSITY,DHAKA ARICHA HIGHWAY,SAVAR,DHAKA"
"5372","203,UTTAR SHYAMOLI,PASCHIM AGARGAON,SHYAMOLI ROAD NO 2,MUKTI HOUSING,UTTAR SHYAMOLI,PASCHIM AGARGAON"
"5373","RAHIM COTTAGE , H 10 /12 IQBAL RD , MOHAMMADPUR"
"5374","NUVISTA PHARMA LIMITED , 6TH FLOOR , NUVISTA PHARMA HEAD OFFICE , MIRPUR DOHS CULTURAL CENTRE , ROAD 9 , DHAKA 1216"
"5375","HERFY,BLOCK C,BANANI"
"5376","MASUM DECORATOR & CATERING , BLOCK  D  , BANASHREE"
"5377","HOUSE-602 , BLOCK G , BASHUNDHARA R/A"
"5378","MUKTA PHARMACY,COMMERCE COLLEGE ROAD,SECTION 2"
"5379","SONY CINEMA HALL,ZOO ROAD,MIRPUR"
"5380","DARUR RASHAD MADRASA , H 10/1 , MIRPUR 12"
"5381","FAKIRAPOOL WATER TANK CIRCLE"
"5382","RD 8,MOHAKHALI DOHS"
"5383","KAMARJHURI YUSUF ALI HIGH SCHOOL,MASTER BARI RD,1711"
"5384","H 42,RD 4,PC CULTURE HOUSING SOCIETY,MOHAMMADPUR"
"5385","BATEN NAGAR ABASHIK"
"5386","H K-1, KAZI NAZRUL ISLAM RD , BLOCK F MOHAMMADPUR"
"5387","INSAF BARAKAH KIDNEY & GENERAL HOSPITAL,SHAHID TAJUDDIN AHMED SARANI,MOGBAZAR,"
"5388","square hospital ltd p[anthapath rd kalabagan"
"5389","NARINDA POLICE FARI CIRCLE , NARINDA RD"
"5390","KAMALAPUR RAILWAY STATION CNG STAND , STATION RD , KAMALAPUR"
"5391","MASJID-UT-TAQWA , RESIDENTIAL AREA , DHANMONDI"
"5392","MATKA CAFE,DCC MARKET,BANANI"
"5393","SHANKAR'S TEA STALL , MOKROBA RD , NOGOR KHANPUR , NARAYAGANJ SADAR , NARAYANGANJ 1400"
"5394","JATRA BIROTI , BLOCK E , BANANI"
"5395","E ALI MOSQUE,AZIMPUR KOBORSTHAN ROAD,NIJHUM RESIDENTIAL AREA,HAZARIBAGH"
"5396","CITY BANK ATM , 60 FEET ROAD , MONIPUR , MIRPUR 2 , 1000"
"5397","RD 84, GULSHAN 2"
"5398","MURAD STORE , H 171 , WIRELESS RD , MOHAKHALI"
"5399","GREEN TULIP , SECTOR 10 , UTTARA"
"5400","ROAD 3, BLOCK D, BASHUNDHARA R/A"
"5401","NASSA MAINLAND , NORTH BEGUNBARI ROAD , EAST NAKHALPARA , NIKETON"
"5402","IBRAHIM CARDIAC HOSPITAL AND RESEARCH INSTITUTE , FOOT OVER BRIDGE, SHAHBAG"
"5403","MOHAKHALI BUS TERMINAL,SHAHID TAJUDDIN AHMED SARANI,MOHAKHALI"
"5404","RANGS CHAYABITHI , PLOT 25, ROAD 35, GULSHAN 2, GULSHAN"
"5405","RD 68 A , GULSHAN 2"
"5406","RD 17 , BLOCK A , BASUNDHARA R/A"
"5407","MOKTIJODDHA HIGH SCHOOL , MOKTIJODDHA SCHOOL ROAD , MATIKATA , SECTION 13"
"5408","LAL KUTHI GHAT"
"5409","LAB AID SPECIALIZED HOSPITAL , H 6 , RD 4, DHANMONDI"
"5410","CRICKETERS KITCHEN & CAFE , POLICE PLAZA HATIRJHEEL"
"5411","PROPERTY ENCLOV , H 54 , NEW EASKATON RD , NEW ESKATON"
"5412","JAMUNA FUTURE PARK ENTRY WAQY PROGATI SARANI BASHUNDHARA"
"5413","BENGAL BOI,1/3,ROAD  1,LALMATIA"
"5414","KALABAGNA BUS STOP , MIRPUR RD , DHANMONDI"
"5415","M / S SALAM DAIRY FARM & FOOD PRODUCT , BLOCK C , BANASREE"
"5416","IFIC BANK LTD , ATM H 19 /1, PANTHAPATH"
"5417","MAYA KANON MASJID  GOLI , BASABO"
"5418","MISS JAYEDA AKTER GONG , H 148/ , 148/1 , CRESCENT RD , KATHALBAGAN"
"5419","PATHAO HQ , CWN (A) 3A , ROAD 49 , GULSHAN 2"
"5420","DOMINANT CRESSIDA , PLOT #1-2, CERAMIC AVENUE , SECTION 12"
"5421","INCOMIT SOLUTION,BLOCK C,AFTABNAGAR"
"5422","JUICE FACTORY , H 409/B , RD 45 B , TALTOLA , KHILGAON"
"5423","MOV , RESIDENTIAL AREA , DHANMONDI"
"5424","GREAT CHEF , GULSHAN 2"
"5425","CHANDRIMA ROAD,PIRERBAG,MIRPUR 1,1000"
"5426","RD 6c, BANANI"
"5427","M ANABIL 177,ROAD 10/1,BASUNDHARA R/A"
"5428","shishir , block g , bashundhara r/a"
"5429","MONTU PALACE,5,SECTION 6"
"5430","MEET 2 EAT,NSU ROAD,BASHUNDHARA R/A"
"5431","BENGAL BOI,1/3,ROAD 1,LALMATIA"
"5432","EWFM VILLA,SOBHANBAG,MANIKMIA AVENUE"
"5433","BAITUL AHSAN JAME MASJID , KRISHIBID ROAD, SENPARA PARBATA, PURBA KAZIPARA"
"5434","ASSISTANT CONTROLLER OF STORE,BANGLADESH RAILWAY,KAMALAPUR,RAILWAY STATION"
"5435","DOLLY KUNJO,HOUSE 80,D BLOCK 6 NO ROAD,BASUNDHARA R/A"
"5436","BONI AKREM HOUSE , 66 , ROAD 4 , SECTION 12"
"5437","EMMANUELLE'S PARTY CENTER GULSHAN 1 , GULSHAN"
"5438","ATRIUM , H 50 52 , PROGATO SARANI, BARIDHARA"
"5439","MULTI PRODUCTS ENGINEERING LTD,RD 9,MIRPUR DOHS"
"5440","YAGISHITA PALACE , 2 , ROAD 7, SECTION 2"
"5441","H 89, NEW ESKATON RD"
"5442","EBL HEAD OFFICE, 100 GULSHAN AVENUE"
"5443","RD 1,BLOCK G,MIRPUR 2"
"5444","SALMA'SKITCHEN MONESHWAR ROAD DHANMONDI"
"5445","may spring apartment , sector 10 , uttara"
"5446","SHWAPNO 11,SECTION 06.,MIRPUR"
"5447","UNITED 32,ROAD 11,DHANMONDI R/A"
"5448","STAR BAKERY & KABAB,S J JAHANARA IMAM SHARANI,DHANMONDI"
"5449","AGRANI BANK , H 30 , GULSHAN LINK RD , GULSHAN 1"
"5450","HOUSE 10 , ROAD 4 , SRCTOR 3, UTTARA"
"5451","ASSET ELDORA,H 97,RD 2/A,BASUNDHARA R/A"
"5452","CNC GROUP , ROAD 27 , BLOCK A ,BANANI"
"5453","BRODHITO PALLABI EXTENDED PALLABI , MIRPUR 11.5"
"5454","H 296 , RD 1 , BLOCK F , BASUNDHARA R/A"
"5455","ANIK HOUSE MATIKATA , MATIKATA , MIRPUR ECB"
"5456","MATIKATA MP CHECK POST,MIRPUR DOHS LINK RD,MATIKATA"
