"","location"
"10099","NRB BANK , AHMEDBAGH RD , BASABO"
"10100","CENTURY ARCADE SHOPPING CENTER,OUTER CIRCULAR RD,MOGBAZAR"
"10101","EAST RAMPURA HIGH SCHOOL , SCHOOL RD EAST RAMPURA"
"10102","INTRACO CNG STATION,RD 9,BLOCK A,MIRPURR 12"
"10103","MAA ELECTRIC & HARDWARE,H 150,ABED DHALI RD,KALABAGAN"
"10104","HOUSE 4 , ROAD 20 , SECTOR 3 , UTTARA"
"10105","ROY PHARMACY,H 12,JUGINAGAR RD,BANAGRAM"
"10106","UNITED COMMERCIAL BANK LIMITED BANANI 11 BRANCH (UCBL)ROAD 11,BLOCK C,BANANI"
"10107","RIZIK RESTAURANT , RIZIK RESTAURANT & CATERING , JOAR SHAHARA BAZAR ROAD"
"10108","ALI AHMED VILLA , H 132 , ATISH DIPANKAR RD , BASABO"
"10109","SONY RAZ CAR PALACE , DHAKA MYMENSINGH HIGHWAY , 1702"
"10110","SHONI MANDIR,SHANKHARI BAZAR RD"
"10111","SONALI BANK LTD , DIT RD , EAST RAMPURA"
"10112","CHILD WARD,SHAHID SARANI,DHAKA CANTONMENT"
"10113","JSA ENGINEERING SERVICES COMPANY , ULON , RAMPURA"
"10114","SORNALI GARDEN , 15/1, SENPARA PARBATA , SECTION 13"
"10115","HIGH TECH SOLUTION BD, MIRPUR 7"
"10116","51/1/E,NORTH MUGDA,WATAN GARDENIA FLAT 6B,DHAKA"
"10117","DENMARK VISA APPLICATION CENTRE IN BANGLADESH , GULSHAN 2 , GULSHAN"
"10118","60 ROAD 3 NIKETON , KALI CHARAN SHAHA ROAD , GENDARIA"
"10119","ROAD 17 , PALLABI 2ND PHASE ( EASTERN HOUSING ), MIRPUR"
"10120","LAKE DRIVE RD,SECTOR 7,UTTARA"
"10121","3/7 , ROAD 1 , LALMATIA , MOHAMMADPUR"
"10122","BHAI BHAI HOTEL & RESTAURANT , SECTOR 10 , UTTARA"
"10123","COMMISSIONER MEHERONNESA HOUSE 40,PALLABI,MIRPUR 12"
"10124","MOGHBAZAR CHOURASTA BUSSTOP,MOGBAZAR"
"10125","INFINITY MEGA MALL,SECTOR 3,UTTARA"
"10126","FARID MARKET KACHA BAZAR,UTTARA AZAMPUR"
"10127","BOMBAI GOLI,WEST SHEWRAPARA"
"10128","MIRPUR -1 SOLIMUDDIN MARKET , MIDDLE PAIKPARA , MIRPUR 1"
"10129","DR. SIRAJUL ISLAM MEDICAL COLLEGE , OUTER CIRCULAR RD , DOCTOR GOLI , MALIBAGH"
"10130","HOUSE 134,LANE 5,MOHAKHALI DOHS"
"10131","BTRC , SHYAMOLI , MOHAMMADPUR"
"10132","FIRST SECURITY ISLAMI BANK LIMITED,ROAD 6 ,KEMAL ATATURK AVENUE,BANANI"
"10133","SHAHJALAL  AVENUE, KOTBARI BAZAR , SECTOR 3"
"10134","SENAPRANGAN,MATIKATA ROAD CANTONMENT,DHAKA CANTONMENT"
"10135","DALIA VILLA 234 , D BLOCK 7 NO ROAD BLOCK D BASHUNDHARA R/A"
"10136","UTTAR BADDA HAJIPARA JAME MASJID EAST NURERCHARA , SHSHJADPUR"
"10137","CAHRU GLASS AND THAI ALUMINIUM , MERADIA"
"10138","HAPPY TOUCH,GULSHAN 2"
"10139","101/2/C , EAST AHMED NAGAR PAIK PARA SENPARA PARBATA , DOKKHIN  MONIPUR"
"10140","GENERATOR HOUSE , SECTOR 7 , UTTARA"
"10141","KUWAITI MASJID , GOLI 6 , WEST NAKHALPARA"
"10142","H 662,RD 4,BLOCK H,BASUNDHARA R/A"
"10143","VOIYA BARI, 35/1/D/1, SHAKHARI NGAR LANE , KERANIGANJ SUBDISRRICT"
"10144","LUCKY STAR,BLOCK F ,BANANI"
"10145","MA BIRIYANI HOSUE , SHAJADPUR , GULSHAN"
"10146","ACADEMIA , 6/7 , BLOCK F , SATMASJID ROAD , MOHAMMADPUR"
"10147","151/3/C , WAPDA ROAD , KHILKANAN R/A , RAMPURA , 1000"
"10148","HOUSE 56 , ROAD 14 , SECTOR 11 , UTTARA"
"10149","GLAZED RANGS FORTUNE SQUARE,ROAD 2,DHANMONDI"
"10150","RAJARHAT B LAUNCH , SADARGHAT LAUNCH TERMINAL"
"10151","AZIMPUR CHAPRA MASJID , AZIMPUR  CHAPRA MASJID RD , AZIMPUR"
"10152","BANANI 132/33 KV GRID SUBSTATION , BLOCK I"
"10153","SKY VIEW PARK CITY , H 165 , SHANTINAGAR RD , RAJARBAGH , MALIBAGH"
"10154","H 2 , RD 4 , BLOCK C , BANASREE"
"10155","AARONG GULSHAN , TEJGAON GULSHAN LINK RD"
"10156","PRIME BANK LIMITED , BIR UTTAM MIR SHAWKAT SARAK , TEJGAON INDUSTRIAL AREA , TEJGAON"
"10157","ISMAIL STORE , HATIRJHEEL LINK RD , NIKETON"
"10158","PRANTIK,H 70/1,RD 6/A,DHANMONDI"
"10159","CITY HOSPITAL LIMITED , LALMATIA BLOCK  E , LALMATIA"
"10160","mograpara bus stand, dhaka chittagong highway , sonargaon , naryanganj"
"10161","BASUNDHARA I EXTENSUIN,MADANI AVENUE,BASHUNDHARA R/A"
"10162","73/H/1, SHAHID BUDDIJIBI MUNIR CHOWDHURY ROAD, DHANMONDI"
"10163","PRISTINE VILLA , 79 & 80 , ROPAD 2 , BLOCK A, ,BAHSUDNHARA R/A"
"10164","TIKATULI BUS STAND"
"10165","RD 10,BLOCK C,BASUNDHARA"
"10166","UNIVERSITY OF ASIA PACIFIC , GREEN RD FARMGATE"
"10167","NATIONAL INSTITUTE OF NEUROSCIENCES HOSPITAL (NINH),SHAHID  SHAHABUDDIN RD,AGARGAON"
"10168","masjid market , mouchak"
"10169","SUMON ER KAREN CHA , LABONI POINT GHATARCHAR"
"10170","AARONG MIRPUR 12,DHAKA 1216"
"10171","10/14,BLOCK C,TAJMAHAL ROAD,MOHAMMADPUR"
"10172","ANGELICA COTTAGE , 43 , ROAD 16 , NIKUNJA 2"
"10173","E4EVENTS , #90 , ROAD 2 A, NIKETON, GULSHAN , 1000"
"10174","ANAMICA  , 30 , ROAD NO-1 , BLOCK A , BASUNDHARA R/A"
"10175","BLOCK I,BASUNDHARA R/A"
"10176","K M DAS LN , TIKATULI"
"10177","H 526,  EAST KAZIPARA RD , KAZIPARA"
"10178","HOUSE 53,ROAD 13,SECTOR 13,UTTARA"
"10179","BUILDING 13,NHA GARDEN CITY,BLOCK F,MOHAMMADPUR"
"10180","BTI VALENCIA , FULBARIA , UTTARA"
"10181","H 116,RD 5,MOHAMMADI SOCIETY,MOHAMMADPUR"
"10182","ABUL HOTEL, DIT RD , MALIBAGH"
"10183","FEATUREHOMESLTD,MIRPUR 13"
"10184","SHAHJALAL INTERNTAIONMAL  AIRPORT DOMESWTIC TERMINAL"
"10185","MARCEL,NOOR TRADERS,EAST GARDEN"
"10186","RADISSON BLU DHAKA WATER GARDE,NEW AIRPORT RD,DHAKA CANTONMENT"
"10187","ROAD 21,KOTBARI BAZAAR,SECTOR 7"
"10188","IMAGINE DIGITAL STUDIO , BLOCK G , BANASREE"
"10189","82,AHMED AKBAR SOBHAN AVENUE,BLOCK D,BASUNDHARA R/A"
"10190","ISKCON SWAMIBAG TEMPLE (CENTRA) NARINDA , WARI"
"10191","HOUSE 20 , ROAD 07 , SECTOR 10 , UTTARA"
"10192","JAPAN GARDEN CITY BLDG NO 11/1,ROAD 1MOHAMMADHI HOUSING SOCIETY"
"10193","ENFIELD BD COM,SECTOR 10,UTTARA"
"10194","SHWAPNO NIR,H 1,RAMPURA BANASHREE RD,BLOCK E,BANASHREE"
"10195","RAJDHANI HIGH SCHOOL,MANIK MIA AVE,SHER E BANGLA NAGAR"
"10196","ELECTRO HOME,CENTRAL ROAD,DHANMONDI"
"10197","BIBIR BAGICHA RD , JATRABARI BIBIR BAGICHA"
"10198","WHITE SMILE DENTISTRY , ROAD 130, GULSHAN 1 , GULSHAN"
"10199","H 10/A,SHAHJAHAN RD,MOHAMMADPUR"
"10200","TENEMENT , 4, H 301/A, BASHUNDHARA RD , BLOCK E , BASHUNDHARA R/A"
"10201","PEDAGOGY , SCHOOL RD  5 , SHYAMOLI"
"10202","TONY TOWER JATRABARI,SHAHID FARUK ROAD,GOPIBAG,JATRABARI"
"10203","SHEWRAPARA KING , BLOCK F , BANSREE"
"10204","RD 15 A,BLOCK F,BASUNDHARA R/A"
"10205","RUPAYAN SWAPNO NILOY,VIQARUNNISA ROAD,TEACHERS RESIDENCE,PALTAN"
"10206","M/S,STYLE & ELEGANCE,ELEPHANT ROAD,NEW MARKET"
"10207","IBBI ATM , KAMALAPUR RAILWAY STATION"
"10208","ENA A/C BUS TICKET COUNTER , MAHAKHALI , DAKKHINPARA , MOHAKHALI"
"10209","RUAP,SECTOR 18,UTTARA"
"10210","AHMED BURGER SHOP,MUNICIPAL RD,LUXMIBAZAR,SUTRAPUR"
"10211","HOUSE 8 , ROAD 2 , PRIYANKA CITY , UTTARA"
"10212","DARUL HUQUE ISLAMIA MADRASAH , SECTOR 6 , UTTARA"
"10213","ROAD#1 , TURAG HOUSING , DHAKA UDDAN HOUSING , MOHAMMADPUR"
"10214","KALLYANPUR BUS STAND"
"10215","ABDUL GHANI  LODGE , 128/P, ROAD NO , 2, BLOCK D , BASHUNDHARA R/A"
"10216","SULTANA RAZIA ROAD,TONGI"
"10217","STANDARD CHARTERED BANK LTD , GULSHAN AVE , GULSHAN 1"
"10218","meena BAZAR RD 27 DHANMONDI"
"10219","HATIRJHEEL TOWER , LALKUTHI , MIRPUR"
"10220","PAKA MASJID,60 FEET RD,PIRERBAGH"
"10221","PALTAN TOWER,NAYA PALTAN"
"10222","3RD CLASS WORKERS ASSOCIATION OF DMC, AND MEDICAL STORE, SIR SAYED ROAD ,FAKIRAPOOL , SIDDIKBAZAR"
"10223","RIM EYE CENTER , 44/7/A, 44/7/B, PANTHA PATH , DHANMONDI"
"10224","SHAHEED SOHRAWARDI MEDICAL COLLEGE & HOSPITAL , SHER E BANGLA AGRICULTURAL UNIVERSITY RD"
"10225","FOREIGN IMPORTED FURNITURE , INDUSTRIAL AREA , TEJGAON"
"10226","RAHATS HOUSE,HOUSE 30 ROAD 17 SECTOR 11 UTTARA"
"10227","VAI VAI COFFEE HOUSE , AFTAB NAGAR MAIN RD , MERUL BADDA"
"10228","DIGITAL MARKETING AGENCY , RUASH IT , BOROBAG , MIRPUR 2"
"10229","DHAKA INTERNATIONAL TRADE FAIR  ( BANIJJO MELA ) , SECTOR 4 , PURBACHAL"
"10230","SUCHONA COMMUNITY CENTER,ATI BAZAR,KERANIGANJ,ATI BAZAR"
"10231","232,ARMY TECH,MUKTI HOUSING,PASCHIM AGARGAON"
"10232","SWISSCONTACT , RD 12, BARIDHARA"
"10233","ARAMBAGH RD 5 , ARAMABAGH R/A , PALLABI"
"10234","ALIF,15 , BLOCK E , ZAKIR HOSSAIN ROAD , MOHAMMADPUR"
"10235","H 7/9 , RD 1 , BLOCK C , LALMATIA"
"10236","EUROTEL BUSINESS SYSTEM , MIRPUR DOHS"
"10237","H 103,FREE SCHOOL ST DHANMONDI"
"10238","BANGLALINK HEAD OFFICE,4 (SW),BIR UTTAM MIR SHAWKAT SARAK,
DAKKHIN BADDA,GULSHAN"
"10239","BANANI CHAIRMAN BARI  JAME MASJID , RD 4, BANANI"
"10240","BRITISH HIGH COMMISSION CLIB , EMBASSY RD , BARIDHARA"
"10241","DKS VETEMENT , 77 , ROAD 17A , BANANI"
"10242","LAKE VIEW REGENCY , ROAD 1/A , BLOCK I , BANANI"
"10243","MOHAKHALI FOOT OVER BRIDGE"
"10244","CLUB 9294 LIMITED , BLOCK F , BANANI"
"10245","SILICON TRINITY,H 402,RD 5,ADABOR"
"10246","EAOWA CONVENTION HALL , MOHAKHALI"
"10247","HSBC BANK LIMITED , MANAGEMENT OFFICE , BIR UTTAM MIR SHAWKAT SARAK , TEJGAON INDUSTRIAL AREA , TEJGAON"
"10248","EAST WEST UNIVERSITY,A/2 JAHURUL ISLAM AVENUE"
"10249","RD 5 , SECTOR 12 , UTTARA"
"10250","ANTOPOLIS TECH , BLOCK G , NIKETON"
"10251","HAZRAT  SHAHJALAL INTERNATIONAL AIRPORT"
"10252","FATEMA ENTERPRISE,ZAFRABAD,MOHAMMADPUR"
"10253","37/E, ROAD 3 , BLOCK D, BASHUNDHARA R/A"
"10254","SATITATE , BURGER XPRESS BUILDING , NEW BAILY ROAD"
"10255","STAR KABAB , WEST , DHANMONDI"
"10256","MAD BURGER"
"10257","SOUTH BREEZE SCHOOL , SECTOR 11, UTTARA"
"10258","NOOR MANSION SHOPPING CENTER , GAUSIA MARKET , NEW MARKET"
"10259","RD 14,BARIDHARA"
"10260","saimon rose garden , block g, bashundhara r/a"
"10261","R POINT CAFE , RD 4 , DHAMALKOT , DHAKA CANTONMENT"
"10262","RD 8, 1347"
"10263","TENEMENT 9,H 301/A,BASHUNDHARA RD,BLOCK E,BASHUNDHARA R/A"
"10264","H 8 , RD 30, DHANMONDI"
"10265","NIRJHOR , H 538, RD 11, ADABOR"
"10266","HOSPITAL CAFE , BIR UTTAM ZIAUR RAHMAN ROAD , MOHAKHALI  , GULSHAN"
"10267","DOSHAID AK SCHOOL & COLLEGE , ANWAR JANG RD , PARAGAON ,SAVAR , 1343"
"10268","H 71 , RD 15 , BANANI"
"10269","BUFFET LOUNGE MIRPUR 12 , MIRPUR CANTONMENT"
"10270","HOMES 3,H 35/A,RD 1,MOHAMMADI HOUSING LTD,MOHAMMADPUR"
"10271","NABIL BUS COUNTER , MIRPUR RD , GABTALI"
"10272","PUBALI BANK LIMITED,ROAD 5,SECTOR 1,UTTARA"
"10273","MOTIJHEEL IDEAL SCHOOL & COLLEGE,OUTER CIRCULAR RD,KAMLAPUR"
"10274","KALIAKOIR AMINBAZAR LINK ROAD"
"10275","SONALI BANK PLC, SHAH ALI BAG ,  IRPUR 1"
"10276","RAYERBAG BUS STAND"
"10277","NATIONAL EYE HOSPITAL, RD 14, SECTOR 13, UTTARA"
"10278","28, ROAD NO 1 , BLOCK A, BASUNDHARA R/A"
"10279","BLACKBOARD STUDIO , ZAKIR HOSSAIN ROAD , MOHAMMADPUR"
"10280","CAAB HEADQUARTER (NEW COMPLEX),
HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,KURMITOLA"
"10281","ABAHANI CLUB FIELD , RESIDENTIAL AREA , DHANMONDI"
"10282","5/a/2, block d , razia sultana road , mohammadpur"
"10283","TIN SAT,RUPNAGAR RESIDENTIAL AREA,MIRPUR"
"10284","EAGLE PARIBAHAN , H 167/B , TOYENBEE CIRCULAR RD , MOTIJHEEL"
"10285","22/9,BLOCK B,MIRPUR ROAD,DHANMONDI R/A,SHYAMOLI"
"10286","URBAN SHOMOYETA,RESIDENTIAL AREA,DHANMONDI"
"10287","GALESIA HOTEL & RESORT LTD , BLOCK B, BANANI"
"10288","RD 17 , BLOCK G , BASUNDHARA R/A"
"10289","OUTER CIRCULAR RD,SHANTIBAG,MALIBAGH"
"10290","PROFESSOR DR. SHAIKH NURUL FATTAH RUMI , HEAD OF ENT AND HEAD NECK  DEPT. DMC, GREEN ROAD , DHANMONDI"
"10291","barek molla circle , 40 feet rd west monipur"
"10292","DEVCONSULTANTS LIMITED ( DEVCON) .NIKUNJA 2"
"10293","H 251, H 252, 253, 254, 256 , RD 8, BASDHUNDHARA R /A"
"10294","LABAID HOSPITAL,6, ROAD 4, DHANMONDI"
"10295","KOPOTAKKHO , SECTOR 11, UTTTARA"
"10296","GAZI HOTEL 7 RESTAURANT , BLOCK G , AFRABNAGAR"
"10297","RAJLOKKHI COMPLEX,SECTOR 3,UTTARA"
"10298","house 18 , road 12, sector 12, uttara"
"10299","BAREK MOLLA CIRCLE , 60 FEET RD , WEST MONIPUR"
"10300","PRASAD LAKE VALLEY , GULSHAN 2"
"10301","MINDSHEBA PSYCHOTHERAPY- UTTARA , SECTOR 7"
"10302","MULOVI  SALEK ROAD , MANESHWAR ROAD , HAZARIBAGH"
"10303","TRIRATNA CAFE , NATIONAL INSTITUTE OF TRAUMATOLOGY & ORTHOPAEDIC REHABILITATI"
"10304","RD 8,BLOCK C,ARAMBAG R/A,RUPNAGAR,PALLABI"
"10305","ISLAMIA RESURCH CENTRE , RD 4 , BLOCK D , BASUNDHARA R/A"
"10306","SHELTECH URMEE,HOUSE 17,ROAD 06,SECTOR 10,UTTARA,DHAKA"
"10307","DUTCH BANGLA BANK LTD ATM,H 81,SAYEM SOBHAN TANVIR RD,BLOCK E,
BASUNDHARA R/A"
"10308","BIJOY RAKEEN  CITY"
"10309","ecb chattar , matikata"
"10310","ROBIUL VARITIES STORE,SIDDHIRGANJ"
"10311","SHARMIN STORE , H 193/1, AZIMPUR KOBORSTHAN RD , LALBAGH"
"10312","KALLYANPUR BUS STAND JAME MASJID , SOUTH KALLYANPUR"
"10313","THANA ROAD , SAVAR"
"10314","BUSHRA DENTAL CLINIC , H 2/B , TAJMAHAL RD , MOHAMMADPUR"
"10315","RUPAYAN TRADE CENTER , KAZI NAZRUL ISLAM AVE , BANGLAMOTOR , SHAHBAGH"
"10316","VIDEO GAME SHOP,BLOCK E,BAZAR RD,BAUNIBADH,MIRPUR 11"
"10317","RD 3,MIRPUR 2"
"10318","BROTHERS DEPARTMENTAL STORE , TOLARBAGH , MIRPUR 1"
"10319","BANGLADESH ELECTION COMMISSION BHABAN , AGARGAON"
"10320","UPTOWN KITCHEN BD, SECTOR 3 , UTTARA"
"10321","DIGITAL MEDICAL SERVICES LTD , ROAD 6, BLOCK A, MIRPUR 10"
"10322","H 57/7,AMTOLA,KAZIPARA"
"10323","IRANI BORKA BAZAR LTD ., BLOCK C, BANASREE"
"10324","vistoria general hospital bangshal rd mondol para  naryanganj sadar naryanganj 1400"
"10325","BAZAR NAO MIRPUR DELIVERY POINT,SECTION 6"
"10326","CHIRIAKHANA BOTANICAL HIGH SCHOOL,ZOO RD,MIRPUR  2"
"10327","RATNA RICE AGENCY,RD 17,BLOCK C,MIRPUR 12"
"10328","UTTAR PARA DORJI BARI MOR"
"10329","LAZ PHARMA H 19/1 KAKRAIL RD KAKRAIL"
"10330","BEST SHIRTS LTD HEAD OFFICE , SECTOR 4 , UTTARA"
"10331","TASTY TREAT ORIGINAL 10 SECTION 6 , MIRPUR"
"10332","MOVENPICK & CAFE SUISSE , HOUSE 14 , LAKE DR ROAD , SECTOR 7 , UTTARA"
"10333","RD 4,PROMINENT HOUSING"
"10334","H 561, RD 17 , BLOCK F , BASHUNDHARA"
"10335","H 91/2, FREE SCHOOL ST, KATHALBAGAN"
"10336","PALASTINA EMBASSY , GULSHAN 1 , GULSHAN"
"10337","NAYEEM MURGI GHAR,R K MISSION  RD,GOPIBAG"
"10338","SINHA GENERAL STORE , MAZAR RD , DARUS SALAM"
"10339","RD 1 , KALLYANPUR"
"10340","SCG INTERNATIONAL CORPORATION CO ., LTD . ( BANGLADESH BRANCH OFFICE ) , BLOCK C , BANANI"
"10341","HOUSE 65 ROAD 15 BLOCK D BANANI DHAKA"
"10342","FRESH MEADOW,H 362,RD 5.ADABOR"
"10343","BRAC UNIVERSITY,DIT RD,MERUL BADDA"
"10344","CEMEX SHOPNO BILASH,GENEVA CAMP,MOHAMMADPUR"
"10345","TITI PARA BUS STAND , BIRSHETHO MOSHTAFA"
"10346","MASUM STORE MODHUBAGH  HATIRJHEEL"
"10347","BREWERS DEN , BLOCK F , BANANI"
"10348","REGIONAL PASSPORT OFFICE,UTTARA,PLOT 5,RD 4,SECTOR 12,UTTARA"
"10349","DHAKA INTERNATIONAL TRADE FAIR(DITF0,SECTOR 21,PURBACHAL"
"10350","MUJIB CORNER , SECTOR 12 , UTTARA"
"10351","DHAKA NORTH CITY CORPORATION,ZONE 2(MIRPUR),SECTION 2"
"10352","INTERNATIONAL CONVENTION CITY BASUNDHARA,PURBACHAL EXPRESS HIGHWAY,DHAKA"
"10353","UTTARA AZAMPUR FOOT OVER BRIDGE , AMIR COMPLEX SECTOR7 , UTTARA"
"10354","KAZIPARA METRO RAIL STATION , DHAKA"
"10355","SHAMS VILLA ,ROAD 04 , HOUSE 03 , BANANI DOHS , BANANI"
"10356","ROWSHON ARA BALIKA UCCHYA BIDDALOY,BORO BERAID"
"10357","RD 136 , GULSHAN  1"
"10358","ADABOR 10 NO BAZAR,RD 10,BAITUL AMAN HOUSING,ADABOR"
"10359","BAY'S  LAKEWOOD"
"10360","SOO-KOO BD , BLOCK I , BANANI"
"10361","NABINBAG TOWER"
"10362","GA HOUSE, ALHAZ ABDUS SOBHAN RD , BASHUNDHARA B, BASHUNDHARA R/A"
"10363","life care , nobodoy housing , adabor"
"10364","DREAM ORNATE , HOUSE 732 , ROAD 10 , AVENUE 3 , MIRPUR DOHS , DHAKA"
"10365","DEWAN TELECOM , DEWANPARA RD , VBASHANTEK"
"10366","LG BUTTERFLY , DJHAKA MYMENSINGH , HIGHWAY , 1711"
"10367","ANYESHAN LIMITED , INDUSTRIAL AREA , TEJGAON"
"10368","DAILY SHOPPING , BLOCK F , BANASREE"
"10369","H 808, AHMED AKBAR SOBHAN AVE , BLOCK G , BASHUNDHARA R/A"
"10370","JANATA MOJAIK , 86 , FREE SCHOOL STREET , DHANMONDI"
"10371","HI TECH HOSPITAL , SOUTH KAFRUL RD"
"10372","KHONIKALOY BLOCK I , BASHUNDHARA RESIDENTIAL"
"10373","JAGANNATH HALL INSIDE RD , UNIVERSITY OF DHAKA"
"10374","IBN HOSTEL , GREEN RD , DHANMONDI"
"10375","TEGHARIA,KERANIGANJ,DHAKA"
"10376","INDEPENDENT UNIVERSITY BANGLADESH (IUB),BASUNDHARA R/A"
"10377","FATEMA ANGAN PARADISE , HOUSE 16B, EAST RAZABAZAR , FARMGATE , TEJGAON"
"10378","UNIVERSITY OF SOUTH ASIA,BLOCK C,BANANI"
"10379","VOOTER ADDA, TALTOLA ROAD , UTTOR SHAHJAHANPUR , RAILWAY BAIJJIK ALAKA , SHAHJAHANPUR"
"10380","LAKE GARDEN 2 , 110 , LAKE CIRCUS ROAD , DHANMONDI"
"10381","HOUSE 49 , ROAD 14,  SECTOR 3 , UTTARA"
"10382","WESTERN ROAD , BANANI DOHS , BANANI"
"10383","JESSORE PHARMA , ROAD 19 , PALLABI 2ND PHASE ( EASTERN HOUSING ) , MIRPUR"
"10384","MONJULIKA,H 288,RD 2,ADABOR"
"10385","27/21 KM DAS LANE,TIKATULI,4TH FLOOR"
"10386","ND OVERSEAS, BLOCK J , BARIDHARA"
"10387","RELUXE HAIR CUT,PIRERBAG,MIRPUR"
"10388","arong zoo rd , block d , mirpur 2"
"10389","jui garden , azimpur lalbagh"
"10390","CRIMSON CUP COFFEE , RD 27 , DHANMONDI"
"10391","BRB HOSPITALS LIMITED , RAJARBAZAR, PANTHAPATH"
"10392","VAI VAI BIRIYANI HOUSE H /D/D1, GONOKTULI LN , GONOKTULI , HAZARIBAGH"
"10393","eastern mafijbag , h 106 , central rd , dhanmondi"
"10394","SHOHAGH PARIBAHAN , ABDULLAHPUR COUNTER , SECTOR 9 , UTTARA"
"10395","the green lounge , rupayan trade center , banglamotor"
"10396","CRIEP, GULSHAN 1 , GULSHAN"
"10397","AL-MADINA STORE , BLOCK E , MIRPUR 1"
"10398","IDEAL KHELAR MATH , BLOCK D , BANASHREE"
"10399","BAITUL HADI JAME MASJID,HAZI MARAN ALI RD,EAST NAKHALPARA"
"10400","DIGINET,UNICORN PLAZA,40/2 MADANI AVE,GULSHAN 2,GULSHAN"
"10401","MESS ALPHA"
"10402","H 23 / 9, MUNSHI BARI RD , JIGATALA"
"10403","SHAHID SHAHBUDDIN RD , AGARGAON"
"10404","ILMA GRAMMER SCHOOL , RUPONAGAR RESIDENTIAL AREA  MIRPUR"
"10405","AMERICAN INTERNATIONAL UNIVERSITY BANGLADESH , 408/1, ( OLD KA 66/1) , KURATOLI ROAD , KURIL , DHAKA 1229"
"10406","IRRI , H 103, RD 1,BANANI"
"10407","KHODEJA MANZIL,H 899,SHANTIBAGH,SHAHIDBAG RD,MALIBAGH"
"10408","ROAD NO 2 , BLOCK A , BASUNDHARA R/A"
"10409","square hospitals ltd , pantha path  rd , kalabagan"
"10410","BLACK ROSE , H 446 , RD 17 , BLOCK G , BASUNDHARA R/A"
"10411","RM CENTER 101, GULSHAN AVENUE , GULSHAN 2"
"10412","MAMA STORE,61/1,AHMED NAGAR JONAKI ROAD,SENPARA PARBATA,PASCHIM MONIPUR"
"10413","HOUSE 7 , ROAD 1 , SECTOR 7 , UTTARA"
"10414","CHITTAGONG GRAMMAR SCHOOL , RD 24 , GULSHAN 1"
"10415","FULBON RESTORA , 328/1, SALIM UDDIN MARKET ROAD , SENPARA PARBATA, AHMED NAGAR"
"10416","DALAS DIGITAL PHOTO STUDIO , TOYENBEE CIRCULAR RD , ARAMBAG"
"10417","BAITUL AKSHA JAME MASJID , SAFIUDDIN SARKER ACADEMY RD"
"10418","F RAHMAN VILLA,KHANPUR BOU BAZAR"
"10419","FOKIRAPUL FIVE STAR HOTEL,H 22/24,MUKTIJODDHA ABDUL SALAM RD,FAKIRAPOOL"
"10420","MOUCHAK  BUS STOP , DHAKA CHITTAGONG HIGHWAY MUKTAJHEEL SHIDDHIRGANJ , NARAYANGANJ , 1361"
"10421","315, I BLOCK ROAD 6 , BASUNDHARA R/A"
"10422","BLOCK G , BAHSUNDHARA R/A"
"10423","RELIANCE GENERAL & RENAL HOSPITAL , GREEN ROAD , KATHALBAGAN"
"10424","52/7/2, BABUBAZAR GOLI , DHANMONDI"
"10425","FATEMA BAGH , 168, EAST RAJARBAZAR , PASCHIM , NAKHALPARA , LALMATIA"
"10426","GULSHAN 1 ROAD NO 127 HOUSE NO 7E"
"10427","BRAC POLLU 2,AZAMPUR UTTARA DHAKA.DEWANPARA"
"10428","MULTIPLAN CENTER , NEW ELEPHANT ROAD , DHANMONDI"
"10429","DHAKA SHAHI JAME MASJID,ALOMGONJ RD,FARIDABAD"
"10430","JUDGE COURT GAZIPUR , UTTAR CHAYABITHI ROAD , GAZIPUR"
"10431","PLATFORM NO 1 , OUTER CIRCULAR ROAD, MOGBAZAR"
"10432","SUMAIYA ENTERPRISE, CHOWDHURY PARA, MALIBAGH"
"10433","H 33, RD 1, BLOCK E, BANASREE"
"10434","SYRD MANZIL , BLOCK C , MIRPUR 11"
"10435","PINKY AUTO DRYCLEANERS,LAUNDRY AND LADIES TAILORS,BLOCK E,NIKETON"
"10436","PARIL GREEN , H 165,166, GREEN RD"
"10437","BANANI RD 11 CHECK POST , RD 11 BANANI"
"10438","BHAI BON RESTAURANT , H 56 , INDIRA RD , FARMGATE"
"10439","RD 6 , DHANMONDI"
"10440","BANANI HOUSE ,26, ROAD 17/A , BANANI"
"10441","POPOLAR HOSPITAL , DHAMONDI ROAD 2, DHJANMONDI R/A"
"10442","MOHAMMADIA R/A MAIN RD , PROMINENT HOUSING , MOHAMMADPUR"
"10443","BANGLADESH EYE HOSPITAL , MIRPUR , BLOCK D , MIRPUR 2"
"10444","BURGEROGRAPHY , BLOCK A , BASHUNDHARA R/A"
"10445","H 30,RD 8,JANATA HOUSING,MOHAMMADPUR"
"10446","GOLLACHUT STUDIOS,IQBAL ROAD,MOHAMMADPUR"
"10447","DUTCH BANGLA BANK LTD , KABI  FARUK SARANI , NIKUNJA 2"
"10448","FATEMA ANGAN PARADISO , HOUSE 168, EAST RAZABAZAR ROAD , FARMGATE , TEJGAON"
"10449","JAMUNA BANK , PANTHAPATH"
"10450","JAMES PROTTOY HOUSE NO 831,BLOCK F,BASUNDHARA R/A"
"10451","ZAMAN LODGE , H 41/9/A , RD 1, MOHAMMADPUR"
"10452","tea leaf juice bar sector 4 uttara"
